Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.5; um
3,0.8400,1.700084189954E+01,2.950030301546E-02,7.479982508547E+00
3,0.8410,1.694917236764E+01,2.921725994369E-02,7.471088355743E+00
3,0.8420,1.689757580143E+01,2.893488918325E-02,7.462215329192E+00
3,0.8430,1.684605184502E+01,2.865318834158E-02,7.453363353712E+00
3,0.8440,1.679460014190E+01,2.837215503745E-02,7.444532354478E+00
3,0.8450,1.674322033978E+01,2.809178690090E-02,7.435722257017E+00
3,0.8460,1.669191208543E+01,2.781208157318E-02,7.426932987210E+00
3,0.8470,1.664067502884E+01,2.753303670669E-02,7.418164471286E+00
3,0.8480,1.658950882213E+01,2.725464996489E-02,7.409416635825E+00
3,0.8490,1.653841311673E+01,2.697691902224E-02,7.400689407750E+00
3,0.8500,1.648738756775E+01,2.669984156416E-02,7.391982714329E+00
3,0.8510,1.643643183097E+01,2.642193862764E-02,7.383296483172E+00
3,0.8520,1.638554556352E+01,2.614468804544E-02,7.374630642230E+00
3,0.8530,1.633472842519E+01,2.586808752323E-02,7.365985119788E+00
3,0.8540,1.628398007683E+01,2.559213477741E-02,7.357359844473E+00
3,0.8550,1.623330017996E+01,2.531682753509E-02,7.348754745239E+00
3,0.8560,1.618268839868E+01,2.504216353399E-02,7.340169751378E+00
3,0.8570,1.613214440010E+01,2.476814052239E-02,7.331604792508E+00
3,0.8580,1.608166784910E+01,2.449475625907E-02,7.323059798578E+00
3,0.8590,1.603125841614E+01,2.422200851324E-02,7.314534699860E+00
3,0.8600,1.598091577042E+01,2.394989506449E-02,7.306029426953E+00
3,0.8610,1.593166945032E+01,2.370738495207E-02,7.297543910778E+00
3,0.8620,1.588248878415E+01,2.346543750811E-02,7.289078082575E+00
3,0.8630,1.583337345534E+01,2.322405077666E-02,7.280631873904E+00
3,0.8640,1.578432315031E+01,2.298322281078E-02,7.272205216643E+00
3,0.8650,1.573533755682E+01,2.274295167258E-02,7.263798042982E+00
3,0.8660,1.568641636170E+01,2.250323543307E-02,7.255410285427E+00
3,0.8670,1.563755925812E+01,2.226407217221E-02,7.247041876793E+00
3,0.8680,1.558876593639E+01,2.202545997876E-02,7.238692750207E+00
3,0.8690,1.554003609031E+01,2.178739695032E-02,7.230362839102E+00
3,0.8700,1.549136941520E+01,2.154988119321E-02,7.222052077218E+00
3,0.8710,1.544173810052E+01,2.130742836455E-02,7.213760398599E+00
3,0.8720,1.539216977362E+01,2.106553162036E-02,7.205487737591E+00
3,0.8730,1.534266412691E+01,2.082418904969E-02,7.197234028843E+00
3,0.8740,1.529322085363E+01,2.058339875036E-02,7.188999207299E+00
3,0.8750,1.524383964819E+01,2.034315882885E-02,7.180783208205E+00
3,0.8760,1.519452020771E+01,2.010346740031E-02,7.172585967100E+00
3,0.8770,1.514526223104E+01,1.986432258848E-02,7.164407419817E+00
3,0.8780,1.509606541740E+01,1.962572252566E-02,7.156247502482E+00
3,0.8790,1.504692946951E+01,1.938766535262E-02,7.148106151513E+00
3,0.8800,1.499785409101E+01,1.915014921862E-02,7.139983303613E+00
3,0.8810,1.494986460121E+01,1.894811848788E-02,7.131878895777E+00
3,0.8820,1.490193472541E+01,1.874654587671E-02,7.123792865283E+00
3,0.8830,1.485406418246E+01,1.854542982864E-02,7.115725149694E+00
3,0.8840,1.480625268702E+01,1.834476879426E-02,7.107675686855E+00
3,0.8850,1.475849996287E+01,1.814456123114E-02,7.099644414892E+00
3,0.8860,1.471080573061E+01,1.794480560383E-02,7.091631272212E+00
3,0.8870,1.466316971359E+01,1.774550038380E-02,7.083636197497E+00
3,0.8880,1.461559163855E+01,1.754664404939E-02,7.075659129707E+00
3,0.8890,1.456807123039E+01,1.734823508582E-02,7.067700008076E+00
3,0.8900,1.452060822103E+01,1.715027198509E-02,7.059758772112E+00
3,0.8910,1.447320234103E+01,1.694824007135E-02,7.051835361593E+00
3,0.8920,1.442585332095E+01,1.674666114395E-02,7.043929716569E+00
3,0.8930,1.437856089617E+01,1.654553368113E-02,7.036041777357E+00
3,0.8940,1.433132480506E+01,1.634485616788E-02,7.028171484541E+00
3,0.8950,1.428414478416E+01,1.614462709600E-02,7.020318778972E+00
3,0.8960,1.423702057363E+01,1.594484496402E-02,7.012483601763E+00
3,0.8970,1.418995191713E+01,1.574550827714E-02,7.004665894292E+00
3,0.8980,1.414293855619E+01,1.554661554725E-02,6.996865598196E+00
3,0.8990,1.409598023893E+01,1.534816529285E-02,6.989082655372E+00
3,0.9000,1.404907671312E+01,1.515015603901E-02,6.981317007977E+00
3,0.9010,1.400222772880E+01,1.498856993134E-02,6.973568598424E+00
3,0.9020,1.395543303669E+01,1.482734210771E-02,6.965837369379E+00
3,0.9030,1.390869239293E+01,1.466647137783E-02,6.958123263765E+00
3,0.9040,1.386200555202E+01,1.450595655664E-02,6.950426224756E+00
3,0.9050,1.381537227390E+01,1.434579646434E-02,6.942746195779E+00
3,0.9060,1.376879231786E+01,1.418598992632E-02,6.935083120507E+00
3,0.9070,1.372226544687E+01,1.402653577318E-02,6.927436942866E+00
3,0.9080,1.367579142624E+01,1.386743284063E-02,6.919807607026E+00
3,0.9090,1.362937002170E+01,1.370867996955E-02,6.912195057403E+00
3,0.9100,1.358300100471E+01,1.355027600587E-02,6.904599238659E+00
3,0.9110,1.353668414540E+01,1.339373714504E-02,6.897020095697E+00
3,0.9120,1.349041921675E+01,1.323754157119E-02,6.889457573662E+00
3,0.9130,1.344420599709E+01,1.308168815631E-02,6.881911617940E+00
3,0.9140,1.339804426394E+01,1.292617577735E-02,6.874382174157E+00
3,0.9150,1.335193379862E+01,1.277100331617E-02,6.866869188174E+00
3,0.9160,1.330587438473E+01,1.261616965948E-02,6.859372606091E+00
3,0.9170,1.325986580862E+01,1.246167369888E-02,6.851892374242E+00
3,0.9180,1.321390785763E+01,1.230751433079E-02,6.844428439193E+00
3,0.9190,1.316800032472E+01,1.215369045643E-02,6.836980747747E+00
3,0.9200,1.312214300247E+01,1.200020098179E-02,6.829549246934E+00
3,0.9210,1.307735526012E+01,1.184363375069E-02,6.822133884017E+00
3,0.9220,1.303261707198E+01,1.168740614481E-02,6.814734606485E+00
3,0.9230,1.298792824474E+01,1.153151706030E-02,6.807351362058E+00
3,0.9240,1.294328858418E+01,1.137596539804E-02,6.799984098679E+00
3,0.9250,1.289869790131E+01,1.122075006371E-02,6.792632764518E+00
3,0.9260,1.285415601070E+01,1.106586996767E-02,6.785297307969E+00
3,0.9270,1.280966272377E+01,1.091132402503E-02,6.777977677648E+00
3,0.9280,1.276521786350E+01,1.075711115554E-02,6.770673822392E+00
3,0.9290,1.272082124803E+01,1.060323028361E-02,6.763385691259E+00
3,0.9300,1.267647270191E+01,1.044968033830E-02,6.756113233526E+00
3,0.9310,1.263115379459E+01,1.031846152508E-02,6.748856398689E+00
3,0.9320,1.258588285243E+01,1.018752429731E-02,6.741615136459E+00
3,0.9330,1.254065970420E+01,1.005686774955E-02,6.734389396763E+00
3,0.9340,1.249548418714E+01,9.926490980266E-03,6.727179129743E+00
3,0.9350,1.245035614020E+01,9.796393091771E-03,6.719984285754E+00
3,0.9360,1.240527540431E+01,9.666573190219E-03,6.712804815363E+00
3,0.9370,1.236024182451E+01,9.537030385574E-03,6.705640669349E+00
3,0.9380,1.231525525430E+01,9.407763791601E-03,6.698491798699E+00
3,0.9390,1.227031554219E+01,9.278772525836E-03,6.691358154611E+00
3,0.9400,1.222542254825E+01,9.150055709572E-03,6.684239688489E+00
3,0.9410,1.218159329756E+01,9.013733446944E-03,6.677136351944E+00
3,0.9420,1.213781025221E+01,8.877700615870E-03,6.670048096794E+00
3,0.9430,1.209407327729E+01,8.741956295573E-03,6.662974875058E+00
3,0.9440,1.205038224485E+01,8.606499569175E-03,6.655916638961E+00
3,0.9450,1.200673703019E+01,8.471329523680E-03,6.648873340931E+00
3,0.9460,1.196313751237E+01,8.336445249951E-03,6.641844933594E+00
3,0.9470,1.191958357440E+01,8.201845842692E-03,6.634831369778E+00
3,0.9480,1.187607510162E+01,8.067530400427E-03,6.627832602510E+00
3,0.9490,1.183261198651E+01,7.933498025480E-03,6.620848585015E+00
3,0.9500,1.178919412507E+01,7.799747823955E-03,6.613879270715E+00
3,0.9510,1.174582141547E+01,7.688742449398E-03,6.606924613228E+00
3,0.9520,1.170249376363E+01,7.577970279409E-03,6.599984566365E+00
3,0.9530,1.165921107789E+01,7.467430579872E-03,6.593059084134E+00
3,0.9540,1.161597327207E+01,7.357122619746E-03,6.586148120733E+00
3,0.9550,1.157278026417E+01,7.247045671056E-03,6.579251630555E+00
3,0.9560,1.152963197800E+01,7.137199008869E-03,6.572369568179E+00
3,0.9570,1.148652834133E+01,7.027581911284E-03,6.565501888380E+00
3,0.9580,1.144346928816E+01,6.918193659415E-03,6.558648546116E+00
3,0.9590,1.140045475668E+01,6.809033537372E-03,6.551809496538E+00
3,0.9600,1.135748469189E+01,6.700100832250E-03,6.544984694979E+00
3,0.9610,1.131455904232E+01,6.594108176361E-03,6.538174096961E+00
3,0.9620,1.127167776368E+01,6.488335879423E-03,6.531377658191E+00
3,0.9630,1.122884081812E+01,6.382783254962E-03,6.524595334558E+00
3,0.9640,1.118604817059E+01,6.277449619347E-03,6.517827082136E+00
3,0.9650,1.114329979677E+01,6.172334291786E-03,6.511072857181E+00
3,0.9660,1.110059567409E+01,6.067436594303E-03,6.504332616128E+00
3,0.9670,1.105793578965E+01,5.962755851726E-03,6.497606315594E+00
3,0.9680,1.101532013264E+01,5.858291391675E-03,6.490893912376E+00
3,0.9690,1.097274870668E+01,5.754042544545E-03,6.484195363446E+00
3,0.9700,1.093022151505E+01,5.650008643492E-03,6.477510625958E+00
3,0.9710,1.088773856992E+01,5.564216783703E-03,6.470839657240E+00
3,0.9720,1.084529989373E+01,5.478601450375E-03,6.464182414794E+00
3,0.9730,1.080290551265E+01,5.393162099232E-03,6.457538856300E+00
3,0.9740,1.076055546268E+01,5.307898188236E-03,6.450908939609E+00
3,0.9750,1.071824978602E+01,5.222809177569E-03,6.444292622748E+00
3,0.9760,1.067598853629E+01,5.137894529630E-03,6.437689863914E+00
3,0.9770,1.063377177139E+01,5.053153709015E-03,6.431100621473E+00
3,0.9780,1.059159955752E+01,4.968586182511E-03,6.424524853967E+00
3,0.9790,1.054947197471E+01,4.884191419085E-03,6.417962520102E+00
3,0.9800,1.050738910609E+01,4.799968889870E-03,6.411413578755E+00
3,0.9810,1.046535104693E+01,4.714195155978E-03,6.404877988970E+00
3,0.9820,1.042335790315E+01,4.628596114007E-03,6.398355709959E+00
3,0.9830,1.038140978649E+01,4.543171230820E-03,6.391846701098E+00
3,0.9840,1.033950682232E+01,4.457919975444E-03,6.385350921930E+00
3,0.9850,1.029764914509E+01,4.372841819064E-03,6.378868332162E+00
3,0.9860,1.025583689931E+01,4.287936235009E-03,6.372398891663E+00
3,0.9870,1.021407023889E+01,4.203202698743E-03,6.365942560466E+00
3,0.9880,1.017234933407E+01,4.118640687855E-03,6.359499298765E+00
3,0.9890,1.013067435956E+01,4.034249682044E-03,6.353069066916E+00
3,0.9900,1.008904550680E+01,3.950029163114E-03,6.346651825434E+00
3,0.9910,1.004847033797E+01,3.874347741704E-03,6.340247534995E+00
3,0.9920,1.000794100067E+01,3.798818903806E-03,6.333856156431E+00
3,0.9930,9.967457689612E+00,3.723442188441E-03,6.327477650735E+00
3,0.9940,9.927020611050E+00,3.648217136487E-03,6.321111979054E+00
3,0.9950,9.886629985681E+00,3.573143290668E-03,6.314759102693E+00
3,0.9960,9.846286044789E+00,3.498220195543E-03,6.308418983112E+00
3,0.9970,9.805989034183E+00,3.423447397500E-03,6.302091581925E+00
3,0.9980,9.765739211683E+00,3.348824444743E-03,6.295776860901E+00
3,0.9990,9.725536847927E+00,3.274350887287E-03,6.289474781962E+00
3,1.0000,9.685382226649E+00,3.200026276947E-03,6.283185307180E+00
3,1.0010,9.644272376396E+00,3.134945407595E-03,6.276908398781E+00
3,1.0020,9.603211833659E+00,3.069994440179E-03,6.270644019141E+00
3,1.0030,9.562200970143E+00,3.005172986158E-03,6.264392130787E+00
3,1.0040,9.521240179409E+00,2.940480658538E-03,6.258152696394E+00
3,1.0050,9.480329869924E+00,2.875917071870E-03,6.251925678786E+00
3,1.0060,9.439470467809E+00,2.811481842232E-03,6.245711040934E+00
3,1.0070,9.398662422003E+00,2.747174587232E-03,6.239508745958E+00
3,1.0080,9.357906197397E+00,2.682994925991E-03,6.233318757123E+00
3,1.0090,9.317202281456E+00,2.618942479143E-03,6.227141037839E+00
3,1.0100,9.276551183858E+00,2.555016868823E-03,6.220975551663E+00
3,1.0110,9.236951219482E+00,2.498513919999E-03,6.214822262294E+00
3,1.0120,9.197403850541E+00,2.442122637081E-03,6.208681133577E+00
3,1.0130,9.157909590450E+00,2.385842689371E-03,6.202552129496E+00
3,1.0140,9.118468975533E+00,2.329673747476E-03,6.196435214181E+00
3,1.0150,9.079082558248E+00,2.273615483298E-03,6.190330351901E+00
3,1.0160,9.039750919130E+00,2.217667570034E-03,6.184237507067E+00
3,1.0170,9.000474660274E+00,2.161829682165E-03,6.178156644228E+00
3,1.0180,8.961254404166E+00,2.106101495451E-03,6.172087728074E+00
3,1.0190,8.922090802537E+00,2.050482686924E-03,6.166030723434E+00
3,1.0200,8.882984529581E+00,1.994972934885E-03,6.159985595274E+00
3,1.0210,8.843936286115E+00,1.946045876722E-03,6.153952308697E+00
3,1.0220,8.804946801633E+00,1.897214566227E-03,6.147930828943E+00
3,1.0230,8.766016830856E+00,1.848478722614E-03,6.141921121388E+00
3,1.0240,8.727147157257E+00,1.799838066196E-03,6.135923151543E+00
3,1.0250,8.688338596401E+00,1.751292318375E-03,6.129936885053E+00
3,1.0260,8.649591992627E+00,1.702841201642E-03,6.123962287699E+00
3,1.0270,8.610908221610E+00,1.654484439567E-03,6.117999325394E+00
3,1.0280,8.572288194557E+00,1.606221756795E-03,6.112047964182E+00
3,1.0290,8.533732849690E+00,1.558052879044E-03,6.106108170243E+00
3,1.0300,8.495243167355E+00,1.509977533093E-03,6.100179909883E+00
3,1.0310,8.456820159105E+00,1.471648759615E-03,6.094263149544E+00
3,1.0320,8.418464876694E+00,1.433394266705E-03,6.088357855794E+00
3,1.0330,8.380178406721E+00,1.395213838642E-03,6.082463995334E+00
3,1.0340,8.341961878245E+00,1.357107260535E-03,6.076581534990E+00
3,1.0350,8.303816460389E+00,1.319074318329E-03,6.070710441719E+00
3,1.0360,8.265743362756E+00,1.281114798791E-03,6.064850682606E+00
3,1.0370,8.227743842174E+00,1.243228489512E-03,6.059002224860E+00
3,1.0380,8.189819197497E+00,1.205415178903E-03,6.053165035818E+00
3,1.0390,8.151970775639E+00,1.167674656187E-03,6.047339082945E+00
3,1.0400,8.114199973390E+00,1.130006711399E-03,6.041524333827E+00
3,1.0410,8.076508234666E+00,1.098235605911E-03,6.035720756176E+00
3,1.0420,8.038897056137E+00,1.066525481431E-03,6.029928317831E+00
3,1.0430,8.001367988579E+00,1.034876162560E-03,6.024146986749E+00
3,1.0440,7.963922638305E+00,1.003287474567E-03,6.018376731015E+00
3,1.0450,7.926562667410E+00,9.717592433936E-04,6.012617518832E+00
3,1.0460,7.889289800441E+00,9.402912956450E-04,6.006869318527E+00
3,1.0470,7.852105819045E+00,9.088834585892E-04,6.001132098548E+00
3,1.0480,7.815012572618E+00,8.775355601539E-04,5.995405827461E+00
3,1.0490,7.778011973348E+00,8.462474289223E-04,5.989690473956E+00
3,1.0500,7.741106004376E+00,8.150188941313E-04,5.983986006838E+00
3,1.0510,7.704296716935E+00,7.887944313071E-04,5.978292395033E+00
3,1.0520,7.667586237478E+00,7.626198248760E-04,5.972609607585E+00
3,1.0530,7.630976767742E+00,7.364949327972E-04,5.966937613656E+00
3,1.0540,7.594470589313E+00,7.104196135686E-04,5.961276382523E+00
3,1.0550,7.558070061715E+00,6.843937262248E-04,5.955625883583E+00
3,1.0560,7.521777633514E+00,6.584171303343E-04,5.949986086344E+00
3,1.0570,7.485595837454E+00,6.324896859971E-04,5.944356960435E+00
3,1.0580,7.449527300960E+00,6.066112538419E-04,5.938738475595E+00
3,1.0590,7.413574742244E+00,5.807816950242E-04,5.933130601680E+00
3,1.0600,7.377740981014E+00,5.550008712231E-04,5.927533308660E+00
3,1.0610,7.342028934912E+00,5.393691167034E-04,5.921946566616E+00
3,1.0620,7.306441629819E+00,5.237668005161E-04,5.916370345743E+00
3,1.0630,7.270982200935E+00,5.081938395803E-04,5.910804616350E+00
3,1.0640,7.235653894783E+00,4.926501511275E-04,5.905249348853E+00
3,1.0650,7.200460080030E+00,4.771356527000E-04,5.899704513784E+00
3,1.0660,7.165404245496E+00,4.616502621494E-04,5.894170081782E+00
3,1.0670,7.130490009031E+00,4.461938976355E-04,5.888646023598E+00
3,1.0680,7.095721118004E+00,4.307664776244E-04,5.883132310093E+00
3,1.0690,7.061101462628E+00,4.153679208874E-04,5.877628912235E+00
3,1.0700,7.026635071937E+00,3.999981464995E-04,5.872135801102E+00
3,1.0710,6.992326126778E+00,3.909226591861E-04,5.866652947880E+00
3,1.0720,6.958178962934E+00,3.818641037520E-04,5.861180323862E+00
3,1.0730,6.924198074327E+00,3.728224328574E-04,5.855717900447E+00
3,1.0740,6.890388127644E+00,3.637975993388E-04,5.850265649143E+00
3,1.0750,6.856753961764E+00,3.547895562081E-04,5.844823541562E+00
3,1.0760,6.823300597539E+00,3.457982566521E-04,5.839391549423E+00
3,1.0770,6.790033246032E+00,3.368236540311E-04,5.833969644549E+00
3,1.0780,6.756957316446E+00,3.278657018788E-04,5.828557798868E+00
3,1.0790,6.724078423091E+00,3.189243539010E-04,5.823155984411E+00
3,1.0800,6.691402396160E+00,3.099995639751E-04,5.817764173314E+00
3,1.0810,6.659768695808E+00,3.024374338983E-04,5.812382337816E+00
3,1.0820,6.628338181934E+00,2.948892818808E-04,5.807010450258E+00
3,1.0830,6.597116766035E+00,2.873550692023E-04,5.801648483084E+00
3,1.0840,6.566110583892E+00,2.798347572851E-04,5.796296408837E+00
3,1.0850,6.535326004651E+00,2.723283076941E-04,5.790954200166E+00
3,1.0860,6.504769638675E+00,2.648356821354E-04,5.785621829815E+00
3,1.0870,6.474448351680E+00,2.573568424564E-04,5.780299270634E+00
3,1.0880,6.444369272099E+00,2.498917506444E-04,5.774986495569E+00
3,1.0890,6.414539808488E+00,2.424403688265E-04,5.769683477667E+00
3,1.0900,6.384967654798E+00,2.350026592689E-04,5.764390190073E+00
3,1.0910,6.354896547162E+00,2.289527072121E-04,5.759106606031E+00
3,1.0920,6.325115907039E+00,2.229138356536E-04,5.753832698882E+00
3,1.0930,6.295635280191E+00,2.168860141802E-04,5.748568442067E+00
3,1.0940,6.266464609777E+00,2.108692124902E-04,5.743313809122E+00
3,1.0950,6.237614252091E+00,2.048634003923E-04,5.738068773680E+00
3,1.0960,6.209094998728E+00,1.988685478055E-04,5.732833309470E+00
3,1.0970,6.180918097398E+00,1.928846247586E-04,5.727607390319E+00
3,1.0980,6.153095281919E+00,1.869116013893E-04,5.722390990145E+00
3,1.0990,6.125638786634E+00,1.809494479443E-04,5.717184082966E+00
3,1.1000,6.098561382977E+00,1.749981347782E-04,5.711986642891E+00
3,1.1010,6.072539476457E+00,1.709654151404E-04,5.706798644123E+00
3,1.1020,6.046899654611E+00,1.669400144129E-04,5.701620060962E+00
3,1.1030,6.021655095479E+00,1.629219126895E-04,5.696450867797E+00
3,1.1040,5.996819551970E+00,1.589110901359E-04,5.691291039112E+00
3,1.1050,5.972407395555E+00,1.549075269896E-04,5.686140549484E+00
3,1.1060,5.948433638968E+00,1.509112035597E-04,5.680999373580E+00
3,1.1070,5.924913982136E+00,1.469221002263E-04,5.675867486160E+00
3,1.1080,5.901864850926E+00,1.429401974404E-04,5.670744862075E+00
3,1.1090,5.879303441101E+00,1.389654757236E-04,5.665631476267E+00
3,1.1100,5.857247768302E+00,1.349979156675E-04,5.660527303765E+00
3,1.1110,5.835195600208E+00,1.314695729630E-04,5.655432319694E+00
3,1.1120,5.813723249532E+00,1.279475761986E-04,5.650346499262E+00
3,1.1130,5.792853696816E+00,1.244319082694E-04,5.645269817771E+00
3,1.1140,5.772611136101E+00,1.209225521317E-04,5.640202250610E+00
3,1.1150,5.753021061866E+00,1.174194908033E-04,5.635143773255E+00
3,1.1160,5.734110369912E+00,1.139227073626E-04,5.630094361272E+00
3,1.1170,5.715907465521E+00,1.104321849486E-04,5.625053990313E+00
3,1.1180,5.698442390142E+00,1.069479067608E-04,5.620022636118E+00
3,1.1190,5.681746953913E+00,1.034698560586E-04,5.615000274513E+00
3,1.1200,5.665854895956E+00,9.999801616114E-05,5.609986881410E+00
3,1.1210,5.651104133570E+00,9.747793098372E-05,5.604982432810E+00
3,1.1220,5.637176159069E+00,9.496233793674E-05,5.599986904795E+00
3,1.1230,5.624107741180E+00,9.245122501986E-05,5.595000273535E+00
3,1.1240,5.611938069676E+00,8.994458027543E-05,5.590022515284E+00
3,1.1250,5.600709000940E+00,8.744239178832E-05,5.585053606382E+00
3,1.1260,5.590465339600E+00,8.494464768573E-05,5.580093523250E+00
3,1.1270,5.581255162984E+00,8.245133613701E-05,5.575142242395E+00
3,1.1280,5.573130197049E+00,7.996244535344E-05,5.570199740407E+00
3,1.1290,5.566146254373E+00,7.747796358810E-05,5.565265993959E+00
3,1.1300,5.560363746151E+00,7.499787913561E-05,5.560340979805E+00
3,0.3000,1.011514038580E+02,8.867668863533E+01,2.094395102393E+01
3,0.3010,1.011064695775E+02,8.705447177761E+01,2.087436979129E+01
3,0.3020,1.010618317704E+02,8.544299807790E+01,2.080524936152E+01
3,0.3030,1.010174875115E+02,8.384216116828E+01,2.073658517221E+01
3,0.3040,1.009734339133E+02,8.225185608043E+01,2.066837272099E+01
3,0.3050,1.009296681265E+02,8.067197922267E+01,2.060060756452E+01
3,0.3060,1.008861873391E+02,7.910242835745E+01,2.053328531758E+01
3,0.3070,1.008429887749E+02,7.754310257929E+01,2.046640165205E+01
3,0.3080,1.008000696944E+02,7.599390229320E+01,2.039995229604E+01
3,0.3090,1.007574273929E+02,7.445472919343E+01,2.033393303294E+01
3,0.3100,1.007150592012E+02,7.292548624268E+01,2.026833970058E+01
3,0.3110,1.003523740658E+02,7.209500568704E+01,2.020316819029E+01
3,0.3120,9.999193799222E+01,7.126984872471E+01,2.013841444609E+01
3,0.3130,9.963372933990E+01,7.044996433082E+01,2.007407446383E+01
